@RELATION RapidMinerData

@ATTRIBUTE 'Date' DATE "yyyy.MM.dd HH:mm:ss Z"
@ATTRIBUTE 'HomeTeam' {'Aston Villa','Blackburn','Bolton','Chelsea','Everton','Portsmouth','Stoke','Wolves','Man United','Tottenham','Sunderland','Wigan','Birmingham','Burnley','Hull','Liverpool','Arsenal','Man City','Fulham','West Ham','Norwich','Swansea','West Brom','Crystal Palace','Newcastle','Southampton','Cardiff','QPR','Reading','Blackpool','Derby','Middlesbrough','Sheffield United','Watford','Charlton'}
@ATTRIBUTE 'AwayTeam' {'Wigan','Man City','Sunderland','Hull','Arsenal','Fulham','Burnley','West Ham','Birmingham','Liverpool','Chelsea','Wolves','Portsmouth','Man United','Tottenham','Stoke','Bolton','Blackburn','Everton','Aston Villa','Southampton','Cardiff','Newcastle','West Brom','Norwich','Crystal Palace','Swansea','Reading','QPR','Blackpool','Derby','Middlesbrough','Watford','Charlton','Sheffield United'}
@ATTRIBUTE 'FTHG' real
@ATTRIBUTE 'FTAG' real
@ATTRIBUTE 'FTR' {'A','H','D'}

@DATA
"2007.08.18 00:00:00 +0200",'Wigan','Sunderland',3.0,0.0,'H'
"2007.08.19 00:00:00 +0200",'Blackburn','Arsenal',1.0,1.0,'D'
"2007.08.19 00:00:00 +0200",'Liverpool','Chelsea',1.0,1.0,'D'
"2007.08.19 00:00:00 +0200",'Man City','Man United',1.0,0.0,'H'
"2007.08.25 00:00:00 +0200",'Arsenal','Man City',1.0,0.0,'H'
"2007.08.25 00:00:00 +0200",'Aston Villa','Fulham',2.0,1.0,'H'
"2007.08.25 00:00:00 +0200",'Bolton','Reading',3.0,0.0,'H'
"2007.08.25 00:00:00 +0200",'Chelsea','Portsmouth',1.0,0.0,'H'
"2007.08.25 00:00:00 +0200",'Derby','Birmingham',1.0,2.0,'A'
"2007.08.25 00:00:00 +0200",'Everton','Blackburn',1.0,1.0,'D'
"2007.08.25 00:00:00 +0200",'Sunderland','Liverpool',0.0,2.0,'A'
"2007.08.25 00:00:00 +0200",'West Ham','Wigan',1.0,1.0,'D'
"2007.08.26 00:00:00 +0200",'Man United','Tottenham',1.0,0.0,'H'
"2007.08.26 00:00:00 +0200",'Middlesbrough','Newcastle',2.0,2.0,'D'
"2007.09.01 00:00:00 +0200",'Bolton','Everton',1.0,2.0,'A'
"2007.09.01 00:00:00 +0200",'Fulham','Tottenham',3.0,3.0,'D'
"2007.09.01 00:00:00 +0200",'Liverpool','Derby',6.0,0.0,'H'
"2007.09.01 00:00:00 +0200",'Man United','Sunderland',1.0,0.0,'H'
"2007.09.01 00:00:00 +0200",'Middlesbrough','Birmingham',2.0,0.0,'H'
"2007.09.01 00:00:00 +0200",'Newcastle','Wigan',1.0,0.0,'H'
"2007.09.01 00:00:00 +0200",'Reading','West Ham',0.0,3.0,'A'
"2007.09.02 00:00:00 +0200",'Arsenal','Portsmouth',3.0,1.0,'H'
"2007.09.02 00:00:00 +0200",'Aston Villa','Chelsea',2.0,0.0,'H'
"2007.09.02 00:00:00 +0200",'Blackburn','Man City',1.0,0.0,'H'
"2007.09.15 00:00:00 +0200",'Birmingham','Bolton',1.0,0.0,'H'
"2007.09.15 00:00:00 +0200",'Chelsea','Blackburn',0.0,0.0,'D'
"2007.09.15 00:00:00 +0200",'Everton','Man United',0.0,1.0,'A'
"2007.09.15 00:00:00 +0200",'Portsmouth','Liverpool',0.0,0.0,'D'
"2007.09.15 00:00:00 +0200",'Sunderland','Reading',2.0,1.0,'H'
"2007.09.15 00:00:00 +0200",'Tottenham','Arsenal',1.0,3.0,'A'
"2007.09.15 00:00:00 +0200",'West Ham','Middlesbrough',3.0,0.0,'H'
"2007.09.15 00:00:00 +0200",'Wigan','Fulham',1.0,1.0,'D'
"2007.09.16 00:00:00 +0200",'Man City','Aston Villa',1.0,0.0,'H'
"2007.09.17 00:00:00 +0200",'Derby','Newcastle',1.0,0.0,'H'
"2007.09.22 00:00:00 +0200",'Arsenal','Derby',5.0,0.0,'H'
"2007.09.22 00:00:00 +0200",'Fulham','Man City',3.0,3.0,'D'
"2007.09.22 00:00:00 +0200",'Liverpool','Birmingham',0.0,0.0,'D'
"2007.09.22 00:00:00 +0200",'Middlesbrough','Sunderland',2.0,2.0,'D'
"2007.09.22 00:00:00 +0200",'Reading','Wigan',2.0,1.0,'H'
"2007.09.23 00:00:00 +0200",'Aston Villa','Everton',2.0,0.0,'H'
"2007.09.23 00:00:00 +0200",'Blackburn','Portsmouth',0.0,1.0,'A'
"2007.09.23 00:00:00 +0200",'Bolton','Tottenham',1.0,1.0,'D'
"2007.09.23 00:00:00 +0200",'Man United','Chelsea',2.0,0.0,'H'
"2007.09.23 00:00:00 +0200",'Newcastle','West Ham',3.0,1.0,'H'
"2007.09.29 00:00:00 +0200",'Birmingham','Man United',0.0,1.0,'A'
"2007.09.29 00:00:00 +0200",'Chelsea','Fulham',0.0,0.0,'D'
"2007.09.29 00:00:00 +0200",'Derby','Bolton',1.0,1.0,'D'
"2007.09.29 00:00:00 +0200",'Man City','Newcastle',3.0,1.0,'H'
"2007.09.29 00:00:00 +0200",'Portsmouth','Reading',7.0,4.0,'H'
"2007.09.29 00:00:00 +0200",'Sunderland','Blackburn',1.0,2.0,'A'
"2007.09.29 00:00:00 +0200",'West Ham','Arsenal',0.0,1.0,'A'
"2007.09.29 00:00:00 +0200",'Wigan','Liverpool',0.0,1.0,'A'
"2007.09.30 00:00:00 +0200",'Everton','Middlesbrough',2.0,0.0,'H'
"2007.10.01 00:00:00 +0200",'Tottenham','Aston Villa',4.0,4.0,'D'
"2007.10.06 00:00:00 +0200",'Aston Villa','West Ham',1.0,0.0,'H'
"2007.10.06 00:00:00 +0200",'Man United','Wigan',4.0,0.0,'H'
"2007.10.07 00:00:00 +0200",'Arsenal','Sunderland',3.0,2.0,'H'
"2007.10.07 00:00:00 +0200",'Blackburn','Birmingham',2.0,1.0,'H'
"2007.10.07 00:00:00 +0200",'Bolton','Chelsea',0.0,1.0,'A'
"2007.10.07 00:00:00 +0200",'Fulham','Portsmouth',0.0,2.0,'A'
"2007.10.07 00:00:00 +0200",'Liverpool','Tottenham',2.0,2.0,'D'
"2007.10.07 00:00:00 +0200",'Man City','Middlesbrough',3.0,1.0,'H'
"2007.10.07 00:00:00 +0200",'Newcastle','Everton',3.0,2.0,'H'
"2007.10.07 00:00:00 +0200",'Reading','Derby',1.0,0.0,'H'
"2007.10.20 00:00:00 +0200",'Arsenal','Bolton',2.0,0.0,'H'
"2007.10.20 00:00:00 +0200",'Aston Villa','Man United',1.0,4.0,'A'
"2007.10.20 00:00:00 +0200",'Blackburn','Reading',4.0,2.0,'H'
"2007.10.20 00:00:00 +0200",'Everton','Liverpool',1.0,2.0,'A'
"2007.10.20 00:00:00 +0200",'Fulham','Derby',0.0,0.0,'D'
"2007.10.20 00:00:00 +0200",'Man City','Birmingham',1.0,0.0,'H'
"2007.10.20 00:00:00 +0200",'Middlesbrough','Chelsea',0.0,2.0,'A'
"2007.10.20 00:00:00 +0200",'Wigan','Portsmouth',0.0,2.0,'A'
"2007.10.21 00:00:00 +0200",'West Ham','Sunderland',3.0,1.0,'H'
"2007.10.22 00:00:00 +0200",'Newcastle','Tottenham',3.0,1.0,'H'
"2007.10.27 00:00:00 +0200",'Birmingham','Wigan',3.0,2.0,'H'
"2007.10.27 00:00:00 +0200",'Chelsea','Man City',6.0,0.0,'H'
"2007.10.27 00:00:00 +0200",'Man United','Middlesbrough',4.0,1.0,'H'
"2007.10.27 00:00:00 +0200",'Portsmouth','West Ham',0.0,0.0,'D'
"2007.10.27 00:00:00 +0200",'Reading','Newcastle',2.0,1.0,'H'
"2007.10.27 00:00:00 +0200",'Sunderland','Fulham',1.0,1.0,'D'
"2007.10.28 00:00:00 +0200",'Bolton','Aston Villa',1.0,1.0,'D'
"2007.10.28 00:00:00 +0200",'Derby','Everton',0.0,2.0,'A'
"2007.10.28 00:00:00 +0200",'Liverpool','Arsenal',1.0,1.0,'D'
"2007.10.28 00:00:00 +0200",'Tottenham','Blackburn',1.0,2.0,'A'
"2007.11.03 00:00:00 +0100",'Arsenal','Man United',2.0,2.0,'D'
"2007.11.03 00:00:00 +0100",'Aston Villa','Derby',2.0,0.0,'H'
"2007.11.03 00:00:00 +0100",'Blackburn','Liverpool',0.0,0.0,'D'
"2007.11.03 00:00:00 +0100",'Everton','Birmingham',3.0,1.0,'H'
"2007.11.03 00:00:00 +0100",'Fulham','Reading',3.0,1.0,'H'
"2007.11.03 00:00:00 +0100",'Middlesbrough','Tottenham',1.0,1.0,'D'
"2007.11.03 00:00:00 +0100",'Newcastle','Portsmouth',1.0,4.0,'A'
"2007.11.03 00:00:00 +0100",'Wigan','Chelsea',0.0,2.0,'A'
"2007.11.04 00:00:00 +0100",'West Ham','Bolton',1.0,1.0,'D'
"2007.11.05 00:00:00 +0100",'Man City','Sunderland',1.0,0.0,'H'
"2007.11.10 00:00:00 +0100",'Derby','West Ham',0.0,5.0,'A'
"2007.11.10 00:00:00 +0100",'Liverpool','Fulham',2.0,0.0,'H'
"2007.11.10 00:00:00 +0100",'Sunderland','Newcastle',1.0,1.0,'D'
"2007.11.11 00:00:00 +0100",'Birmingham','Aston Villa',1.0,2.0,'A'
"2007.11.11 00:00:00 +0100",'Bolton','Middlesbrough',0.0,0.0,'D'
"2007.11.11 00:00:00 +0100",'Chelsea','Everton',1.0,1.0,'D'
"2007.11.11 00:00:00 +0100",'Man United','Blackburn',2.0,0.0,'H'
"2007.11.11 00:00:00 +0100",'Portsmouth','Man City',0.0,0.0,'D'
"2007.11.11 00:00:00 +0100",'Tottenham','Wigan',4.0,0.0,'H'
"2007.11.12 00:00:00 +0100",'Reading','Arsenal',1.0,3.0,'A'
"2007.11.24 00:00:00 +0100",'Arsenal','Wigan',2.0,0.0,'H'
"2007.11.24 00:00:00 +0100",'Birmingham','Portsmouth',0.0,2.0,'A'
"2007.11.24 00:00:00 +0100",'Bolton','Man United',1.0,0.0,'H'
"2007.11.24 00:00:00 +0100",'Derby','Chelsea',0.0,2.0,'A'
"2007.11.24 00:00:00 +0100",'Everton','Sunderland',7.0,1.0,'H'
"2007.11.24 00:00:00 +0100",'Man City','Reading',2.0,1.0,'H'
"2007.11.24 00:00:00 +0100",'Middlesbrough','Aston Villa',0.0,3.0,'A'
"2007.11.24 00:00:00 +0100",'Newcastle','Liverpool',0.0,3.0,'A'
"2007.11.25 00:00:00 +0100",'Fulham','Blackburn',2.0,2.0,'D'
"2007.11.25 00:00:00 +0100",'West Ham','Tottenham',1.0,1.0,'D'
"2007.11.28 00:00:00 +0100",'Blackburn','Aston Villa',0.0,4.0,'A'
"2007.12.01 00:00:00 +0100",'Aston Villa','Arsenal',1.0,2.0,'A'
"2007.12.01 00:00:00 +0100",'Blackburn','Newcastle',3.0,1.0,'H'
"2007.12.01 00:00:00 +0100",'Chelsea','West Ham',1.0,0.0,'H'
"2007.12.01 00:00:00 +0100",'Portsmouth','Everton',0.0,0.0,'D'
"2007.12.01 00:00:00 +0100",'Reading','Middlesbrough',1.0,1.0,'D'
"2007.12.01 00:00:00 +0100",'Sunderland','Derby',1.0,0.0,'H'
"2007.12.01 00:00:00 +0100",'Wigan','Man City',1.0,1.0,'D'
"2007.12.02 00:00:00 +0100",'Liverpool','Bolton',4.0,0.0,'H'
"2007.12.02 00:00:00 +0100",'Tottenham','Birmingham',2.0,3.0,'A'
"2007.12.03 00:00:00 +0100",'Man United','Fulham',2.0,0.0,'H'
"2007.12.05 00:00:00 +0100",'Newcastle','Arsenal',1.0,1.0,'D'
"2007.12.08 00:00:00 +0100",'Aston Villa','Portsmouth',1.0,3.0,'A'
"2007.12.08 00:00:00 +0100",'Chelsea','Sunderland',2.0,0.0,'H'
"2007.12.08 00:00:00 +0100",'Everton','Fulham',3.0,0.0,'H'
"2007.12.08 00:00:00 +0100",'Man United','Derby',4.0,1.0,'H'
"2007.12.08 00:00:00 +0100",'Newcastle','Birmingham',2.0,1.0,'H'
"2007.12.08 00:00:00 +0100",'Reading','Liverpool',3.0,1.0,'H'
"2007.12.09 00:00:00 +0100",'Blackburn','West Ham',0.0,1.0,'A'
"2007.12.09 00:00:00 +0100",'Bolton','Wigan',4.0,1.0,'H'
"2007.12.09 00:00:00 +0100",'Middlesbrough','Arsenal',2.0,1.0,'H'
"2007.12.09 00:00:00 +0100",'Tottenham','Man City',2.0,1.0,'H'
"2007.12.15 00:00:00 +0100",'Birmingham','Reading',1.0,1.0,'D'
"2007.12.15 00:00:00 +0100",'Derby','Middlesbrough',0.0,1.0,'A'
"2007.12.15 00:00:00 +0100",'Fulham','Newcastle',0.0,1.0,'A'
"2007.12.15 00:00:00 +0100",'Man City','Bolton',4.0,2.0,'H'
"2007.12.15 00:00:00 +0100",'Portsmouth','Tottenham',0.0,1.0,'A'
"2007.12.15 00:00:00 +0100",'Sunderland','Aston Villa',1.0,1.0,'D'
"2007.12.15 00:00:00 +0100",'West Ham','Everton',0.0,2.0,'A'
"2007.12.15 00:00:00 +0100",'Wigan','Blackburn',5.0,3.0,'H'
"2007.12.16 00:00:00 +0100",'Arsenal','Chelsea',1.0,0.0,'H'
"2007.12.16 00:00:00 +0100",'Liverpool','Man United',0.0,1.0,'A'
"2007.12.22 00:00:00 +0100",'Arsenal','Tottenham',2.0,1.0,'H'
"2007.12.22 00:00:00 +0100",'Aston Villa','Man City',1.0,1.0,'D'
"2007.12.22 00:00:00 +0100",'Bolton','Birmingham',3.0,0.0,'H'
"2007.12.22 00:00:00 +0100",'Fulham','Wigan',1.0,1.0,'D'
"2007.12.22 00:00:00 +0100",'Liverpool','Portsmouth',4.0,1.0,'H'
"2007.12.22 00:00:00 +0100",'Middlesbrough','West Ham',1.0,2.0,'A'
"2007.12.22 00:00:00 +0100",'Reading','Sunderland',2.0,1.0,'H'
"2007.12.23 00:00:00 +0100",'Blackburn','Chelsea',0.0,1.0,'A'
"2007.12.23 00:00:00 +0100",'Man United','Everton',2.0,1.0,'H'
"2007.12.23 00:00:00 +0100",'Newcastle','Derby',2.0,2.0,'D'
"2007.12.26 00:00:00 +0100",'Birmingham','Middlesbrough',3.0,0.0,'H'
"2007.12.26 00:00:00 +0100",'Chelsea','Aston Villa',4.0,4.0,'D'
"2007.12.26 00:00:00 +0100",'Derby','Liverpool',1.0,2.0,'A'
"2007.12.26 00:00:00 +0100",'Everton','Bolton',2.0,0.0,'H'
"2007.12.26 00:00:00 +0100",'Portsmouth','Arsenal',0.0,0.0,'D'
"2007.12.26 00:00:00 +0100",'Sunderland','Man United',0.0,4.0,'A'
"2007.12.26 00:00:00 +0100",'Tottenham','Fulham',5.0,1.0,'H'
"2007.12.26 00:00:00 +0100",'West Ham','Reading',1.0,1.0,'D'
"2007.12.26 00:00:00 +0100",'Wigan','Newcastle',1.0,0.0,'H'
"2007.12.27 00:00:00 +0100",'Man City','Blackburn',2.0,2.0,'D'
"2007.12.29 00:00:00 +0100",'Birmingham','Fulham',1.0,1.0,'D'
"2007.12.29 00:00:00 +0100",'Chelsea','Newcastle',2.0,1.0,'H'
"2007.12.29 00:00:00 +0100",'Everton','Arsenal',1.0,4.0,'A'
"2007.12.29 00:00:00 +0100",'Portsmouth','Middlesbrough',0.0,1.0,'A'
"2007.12.29 00:00:00 +0100",'Sunderland','Bolton',3.0,1.0,'H'
"2007.12.29 00:00:00 +0100",'Tottenham','Reading',6.0,4.0,'H'
"2007.12.29 00:00:00 +0100",'West Ham','Man United',2.0,1.0,'H'
"2007.12.29 00:00:00 +0100",'Wigan','Aston Villa',1.0,2.0,'A'
"2007.12.30 00:00:00 +0100",'Derby','Blackburn',1.0,2.0,'A'
"2007.12.30 00:00:00 +0100",'Man City','Liverpool',0.0,0.0,'D'
"2008.01.01 00:00:00 +0100",'Arsenal','West Ham',2.0,0.0,'H'
"2008.01.01 00:00:00 +0100",'Aston Villa','Tottenham',2.0,1.0,'H'
"2008.01.01 00:00:00 +0100",'Fulham','Chelsea',1.0,2.0,'A'
"2008.01.01 00:00:00 +0100",'Man United','Birmingham',1.0,0.0,'H'
"2008.01.01 00:00:00 +0100",'Middlesbrough','Everton',0.0,2.0,'A'
"2008.01.01 00:00:00 +0100",'Reading','Portsmouth',0.0,2.0,'A'
"2008.01.02 00:00:00 +0100",'Blackburn','Sunderland',1.0,0.0,'H'
"2008.01.02 00:00:00 +0100",'Bolton','Derby',1.0,0.0,'H'
"2008.01.02 00:00:00 +0100",'Liverpool','Wigan',1.0,1.0,'D'
"2008.01.02 00:00:00 +0100",'Newcastle','Man City',0.0,2.0,'A'
"2008.01.12 00:00:00 +0100",'Arsenal','Birmingham',1.0,1.0,'D'
"2008.01.12 00:00:00 +0100",'Aston Villa','Reading',3.0,1.0,'H'
"2008.01.12 00:00:00 +0100",'Chelsea','Tottenham',2.0,0.0,'H'
"2008.01.12 00:00:00 +0100",'Derby','Wigan',0.0,1.0,'A'
"2008.01.12 00:00:00 +0100",'Everton','Man City',1.0,0.0,'H'
"2008.01.12 00:00:00 +0100",'Man United','Newcastle',6.0,0.0,'H'
"2008.01.12 00:00:00 +0100",'Middlesbrough','Liverpool',1.0,1.0,'D'
"2008.01.12 00:00:00 +0100",'West Ham','Fulham',2.0,1.0,'H'
"2008.01.13 00:00:00 +0100",'Bolton','Blackburn',1.0,2.0,'A'
"2008.01.13 00:00:00 +0100",'Sunderland','Portsmouth',2.0,0.0,'H'
"2008.01.19 00:00:00 +0100",'Birmingham','Chelsea',0.0,1.0,'A'
"2008.01.19 00:00:00 +0100",'Blackburn','Middlesbrough',1.0,1.0,'D'
"2008.01.19 00:00:00 +0100",'Fulham','Arsenal',0.0,3.0,'A'
"2008.01.19 00:00:00 +0100",'Newcastle','Bolton',0.0,0.0,'D'
"2008.01.19 00:00:00 +0100",'Portsmouth','Derby',3.0,1.0,'H'
"2008.01.19 00:00:00 +0100",'Reading','Man United',0.0,2.0,'A'
"2008.01.19 00:00:00 +0100",'Tottenham','Sunderland',2.0,0.0,'H'
"2008.01.20 00:00:00 +0100",'Man City','West Ham',1.0,1.0,'D'
"2008.01.20 00:00:00 +0100",'Wigan','Everton',1.0,2.0,'A'
"2008.01.21 00:00:00 +0100",'Liverpool','Aston Villa',2.0,2.0,'D'
"2008.01.26 00:00:00 +0100",'Aston Villa','Blackburn',1.0,1.0,'D'
"2008.01.29 00:00:00 +0100",'Arsenal','Newcastle',3.0,0.0,'H'
"2008.01.29 00:00:00 +0100",'Bolton','Fulham',0.0,0.0,'D'
"2008.01.29 00:00:00 +0100",'Middlesbrough','Wigan',1.0,0.0,'H'
"2008.01.29 00:00:00 +0100",'Sunderland','Birmingham',2.0,0.0,'H'
"2008.01.30 00:00:00 +0100",'Chelsea','Reading',1.0,0.0,'H'
"2008.01.30 00:00:00 +0100",'Derby','Man City',1.0,1.0,'D'
"2008.01.30 00:00:00 +0100",'Everton','Tottenham',0.0,0.0,'D'
"2008.01.30 00:00:00 +0100",'Man United','Portsmouth',2.0,0.0,'H'
"2008.01.30 00:00:00 +0100",'West Ham','Liverpool',1.0,0.0,'H'
"2008.02.02 00:00:00 +0100",'Birmingham','Derby',1.0,1.0,'D'
"2008.02.02 00:00:00 +0100",'Blackburn','Everton',0.0,0.0,'D'
"2008.02.02 00:00:00 +0100",'Liverpool','Sunderland',3.0,0.0,'H'
"2008.02.02 00:00:00 +0100",'Man City','Arsenal',1.0,3.0,'A'
"2008.02.02 00:00:00 +0100",'Portsmouth','Chelsea',1.0,1.0,'D'
"2008.02.02 00:00:00 +0100",'Reading','Bolton',0.0,2.0,'A'
"2008.02.02 00:00:00 +0100",'Tottenham','Man United',1.0,1.0,'D'
"2008.02.02 00:00:00 +0100",'Wigan','West Ham',1.0,0.0,'H'
"2008.02.03 00:00:00 +0100",'Fulham','Aston Villa',2.0,1.0,'H'
"2008.02.03 00:00:00 +0100",'Newcastle','Middlesbrough',1.0,1.0,'D'
"2008.02.09 00:00:00 +0100",'Aston Villa','Newcastle',4.0,1.0,'H'
"2008.02.09 00:00:00 +0100",'Bolton','Portsmouth',0.0,1.0,'A'
"2008.02.09 00:00:00 +0100",'Derby','Tottenham',0.0,3.0,'A'
"2008.02.09 00:00:00 +0100",'Everton','Reading',1.0,0.0,'H'
"2008.02.09 00:00:00 +0100",'Middlesbrough','Fulham',1.0,0.0,'H'
"2008.02.09 00:00:00 +0100",'Sunderland','Wigan',2.0,0.0,'H'
"2008.02.09 00:00:00 +0100",'West Ham','Birmingham',1.0,1.0,'D'
"2008.02.10 00:00:00 +0100",'Chelsea','Liverpool',0.0,0.0,'D'
"2008.02.10 00:00:00 +0100",'Man United','Man City',1.0,2.0,'A'
"2008.02.11 00:00:00 +0100",'Arsenal','Blackburn',2.0,0.0,'H'
"2008.02.23 00:00:00 +0100",'Birmingham','Arsenal',2.0,2.0,'D'
"2008.02.23 00:00:00 +0100",'Fulham','West Ham',0.0,1.0,'A'
"2008.02.23 00:00:00 +0100",'Liverpool','Middlesbrough',3.0,2.0,'H'
"2008.02.23 00:00:00 +0100",'Newcastle','Man United',1.0,5.0,'A'
"2008.02.23 00:00:00 +0100",'Portsmouth','Sunderland',1.0,0.0,'H'
"2008.02.23 00:00:00 +0100",'Wigan','Derby',2.0,0.0,'H'
"2008.02.24 00:00:00 +0100",'Blackburn','Bolton',4.0,1.0,'H'
"2008.02.24 00:00:00 +0100",'Reading','Aston Villa',1.0,2.0,'A'
"2008.02.25 00:00:00 +0100",'Man City','Everton',0.0,2.0,'A'
"2008.03.01 00:00:00 +0100",'Arsenal','Aston Villa',1.0,1.0,'D'
"2008.03.01 00:00:00 +0100",'Birmingham','Tottenham',4.0,1.0,'H'
"2008.03.01 00:00:00 +0100",'Derby','Sunderland',0.0,0.0,'D'
"2008.03.01 00:00:00 +0100",'Fulham','Man United',0.0,3.0,'A'
"2008.03.01 00:00:00 +0100",'Man City','Wigan',0.0,0.0,'D'
"2008.03.01 00:00:00 +0100",'Middlesbrough','Reading',0.0,1.0,'A'
"2008.03.01 00:00:00 +0100",'Newcastle','Blackburn',0.0,1.0,'A'
"2008.03.01 00:00:00 +0100",'West Ham','Chelsea',0.0,4.0,'A'
"2008.03.02 00:00:00 +0100",'Bolton','Liverpool',1.0,3.0,'A'
"2008.03.02 00:00:00 +0100",'Everton','Portsmouth',3.0,1.0,'H'
"2008.03.05 00:00:00 +0100",'Liverpool','West Ham',4.0,0.0,'H'
"2008.03.08 00:00:00 +0100",'Blackburn','Fulham',1.0,1.0,'D'
"2008.03.08 00:00:00 +0100",'Liverpool','Newcastle',3.0,0.0,'H'
"2008.03.08 00:00:00 +0100",'Reading','Man City',2.0,0.0,'H'
"2008.03.09 00:00:00 +0100",'Sunderland','Everton',0.0,1.0,'A'
"2008.03.09 00:00:00 +0100",'Tottenham','West Ham',4.0,0.0,'H'
"2008.03.09 00:00:00 +0100",'Wigan','Arsenal',0.0,0.0,'D'
"2008.03.12 00:00:00 +0100",'Aston Villa','Middlesbrough',1.0,1.0,'D'
"2008.03.12 00:00:00 +0100",'Chelsea','Derby',6.0,1.0,'H'
"2008.03.12 00:00:00 +0100",'Portsmouth','Birmingham',4.0,2.0,'H'
"2008.03.15 00:00:00 +0100",'Arsenal','Middlesbrough',1.0,1.0,'D'
"2008.03.15 00:00:00 +0100",'Derby','Man United',0.0,1.0,'A'
"2008.03.15 00:00:00 +0100",'Liverpool','Reading',2.0,1.0,'H'
"2008.03.15 00:00:00 +0100",'Portsmouth','Aston Villa',2.0,0.0,'H'
"2008.03.15 00:00:00 +0100",'Sunderland','Chelsea',0.0,1.0,'A'
"2008.03.15 00:00:00 +0100",'West Ham','Blackburn',2.0,1.0,'H'
"2008.03.16 00:00:00 +0100",'Fulham','Everton',1.0,0.0,'H'
"2008.03.16 00:00:00 +0100",'Man City','Tottenham',2.0,1.0,'H'
"2008.03.16 00:00:00 +0100",'Wigan','Bolton',1.0,0.0,'H'
"2008.03.17 00:00:00 +0100",'Birmingham','Newcastle',1.0,1.0,'D'
"2008.03.19 00:00:00 +0100",'Man United','Bolton',2.0,0.0,'H'
"2008.03.19 00:00:00 +0100",'Tottenham','Chelsea',4.0,4.0,'D'
"2008.03.22 00:00:00 +0100",'Aston Villa','Sunderland',0.0,1.0,'A'
"2008.03.22 00:00:00 +0100",'Blackburn','Wigan',3.0,1.0,'H'
"2008.03.22 00:00:00 +0100",'Bolton','Man City',0.0,0.0,'D'
"2008.03.22 00:00:00 +0100",'Everton','West Ham',1.0,1.0,'D'
"2008.03.22 00:00:00 +0100",'Middlesbrough','Derby',1.0,0.0,'H'
"2008.03.22 00:00:00 +0100",'Newcastle','Fulham',2.0,0.0,'H'
"2008.03.22 00:00:00 +0100",'Reading','Birmingham',2.0,1.0,'H'
"2008.03.22 00:00:00 +0100",'Tottenham','Portsmouth',2.0,0.0,'H'
"2008.03.23 00:00:00 +0100",'Chelsea','Arsenal',2.0,1.0,'H'
"2008.03.23 00:00:00 +0100",'Man United','Liverpool',3.0,0.0,'H'
"2008.03.29 00:00:00 +0100",'Birmingham','Man City',3.0,1.0,'H'
"2008.03.29 00:00:00 +0100",'Bolton','Arsenal',2.0,3.0,'A'
"2008.03.29 00:00:00 +0100",'Derby','Fulham',2.0,2.0,'D'
"2008.03.29 00:00:00 +0100",'Man United','Aston Villa',4.0,0.0,'H'
"2008.03.29 00:00:00 +0100",'Portsmouth','Wigan',2.0,0.0,'H'
"2008.03.29 00:00:00 +0100",'Reading','Blackburn',0.0,0.0,'D'
"2008.03.29 00:00:00 +0100",'Sunderland','West Ham',2.0,1.0,'H'
"2008.03.30 00:00:00 +0100",'Chelsea','Middlesbrough',1.0,0.0,'H'
"2008.03.30 00:00:00 +0100",'Liverpool','Everton',1.0,0.0,'H'
"2008.03.30 00:00:00 +0100",'Tottenham','Newcastle',1.0,4.0,'A'
"2008.04.05 00:00:00 +0200",'Arsenal','Liverpool',1.0,1.0,'D'
"2008.04.05 00:00:00 +0200",'Aston Villa','Bolton',4.0,0.0,'H'
"2008.04.05 00:00:00 +0200",'Blackburn','Tottenham',1.0,1.0,'D'
"2008.04.05 00:00:00 +0200",'Fulham','Sunderland',1.0,3.0,'A'
"2008.04.05 00:00:00 +0200",'Man City','Chelsea',0.0,2.0,'A'
"2008.04.05 00:00:00 +0200",'Newcastle','Reading',3.0,0.0,'H'
"2008.04.05 00:00:00 +0200",'Wigan','Birmingham',2.0,0.0,'H'
"2008.04.06 00:00:00 +0200",'Everton','Derby',1.0,0.0,'H'
"2008.04.06 00:00:00 +0200",'Middlesbrough','Man United',2.0,2.0,'D'
"2008.04.08 00:00:00 +0200",'West Ham','Portsmouth',0.0,1.0,'A'
"2008.04.12 00:00:00 +0200",'Birmingham','Everton',1.0,1.0,'D'
"2008.04.12 00:00:00 +0200",'Bolton','West Ham',1.0,0.0,'H'
"2008.04.12 00:00:00 +0200",'Derby','Aston Villa',0.0,6.0,'A'
"2008.04.12 00:00:00 +0200",'Portsmouth','Newcastle',0.0,0.0,'D'
"2008.04.12 00:00:00 +0200",'Reading','Fulham',0.0,2.0,'A'
"2008.04.12 00:00:00 +0200",'Sunderland','Man City',1.0,2.0,'A'
"2008.04.12 00:00:00 +0200",'Tottenham','Middlesbrough',1.0,1.0,'D'
"2008.04.13 00:00:00 +0200",'Liverpool','Blackburn',3.0,1.0,'H'
"2008.04.13 00:00:00 +0200",'Man United','Arsenal',2.0,1.0,'H'
"2008.04.14 00:00:00 +0200",'Chelsea','Wigan',1.0,1.0,'D'
"2008.04.17 00:00:00 +0200",'Everton','Chelsea',0.0,1.0,'A'
"2008.04.19 00:00:00 +0200",'Arsenal','Reading',2.0,0.0,'H'
"2008.04.19 00:00:00 +0200",'Blackburn','Man United',1.0,1.0,'D'
